PolicyId,EnrollDate,CancelDate,MonthlyPremium
971810,2016-10-26,NULL,20.80
971812,2016-10-26,NULL,12.04
971729,2016-11-18,NULL,21.75
971678,2016-10-26,NULL,29.31
971846,2016-10-26,NULL,28.76
971444,2016-10-26,NULL,12.70
971595,2016-10-26,NULL,21.16
971763,2016-10-26,NULL,29.86
971646,2016-10-26,NULL,18.87
971529,2016-10-26,2016-10-26,26.53
971561,2016-10-26,NULL,18.49
971476,2016-10-26,NULL,15.92
971927,2016-10-26,NULL,27.34
972127,2016-10-27,NULL,39.61
972112,2016-10-27,NULL,21.97
972044,2016-10-27,NULL,25.17
972312,2016-10-27,NULL,14.25
972346,2016-11-05,NULL,15.81
972163,2016-10-27,2016-10-27,16.77
972329,2016-10-27,NULL,26.07
972497,2016-10-27,NULL,31.56
972431,2016-10-27,2016-12-01,25.36
972597,2016-10-28,NULL,17.66
972665,2016-10-28,NULL,25.98
972863,2016-10-28,NULL,14.70
972712,2016-10-28,NULL,20.38
973016,2016-10-28,NULL,51.43
972899,2016-10-28,NULL,18.73
972612,2016-10-28,NULL,20.26
973082,2016-10-28,NULL,28.95
453439,2014-03-16,NULL,17.07
453456,2014-03-16,2016-02-22,27.53
453473,2014-03-17,NULL,17.05
453573,2014-03-17,NULL,39.99
453724,2014-04-14,NULL,34.41
453807,2014-04-17,NULL,24.25
453858,2014-03-17,NULL,7.38
453873,2014-04-01,NULL,17.33
453892,2014-04-07,NULL,13.21
453960,2014-03-18,NULL,19.57
454026,2014-03-18,NULL,19.51
454060,2014-04-15,NULL,53.86
454077,2014-04-14,NULL,33.80
454160,2014-03-18,NULL,23.36
454192,2014-03-18,NULL,75.79
454326,2014-03-18,NULL,18.05
454343,2014-04-05,NULL,19.78
454394,2014-03-18,NULL,30.82
973248,2016-10-29,NULL,23.23
973397,2016-10-29,NULL,16.57
973382,2016-10-29,NULL,29.39
973784,2016-10-30,NULL,28.46
973733,2016-10-30,NULL,36.49
973984,2016-11-29,NULL,23.93
973918,2016-10-30,NULL,31.87
974016,2016-10-30,NULL,10.09
974267,2016-10-31,NULL,11.51
974150,2016-10-31,NULL,14.50
974333,2016-10-31,NULL,27.69
974367,2016-10-31,NULL,25.01
974384,2016-10-31,NULL,17.61
990545,2016-11-29,NULL,26.27
990213,2016-11-29,NULL,12.12
990313,2016-11-29,NULL,14.59
990728,2016-11-29,NULL,25.98
990798,2016-11-29,NULL,26.07
990979,2016-11-30,NULL,13.60
990998,2016-11-30,NULL,13.92
991015,2016-11-30,NULL,17.91
990996,2016-11-30,NULL,26.36
991081,2016-11-30,NULL,24.60
991113,2016-11-30,NULL,25.62
991232,2016-11-30,NULL,32.07
991073,2016-12-23,NULL,27.97
991105,2016-11-30,2016-12-19,18.45
991156,2016-11-30,NULL,27.99
991206,2016-11-30,NULL,39.44
991191,2016-11-30,NULL,9.87
991074,2016-12-23,NULL,24.45
991338,2016-11-30,NULL,18.08
991455,2016-11-30,NULL,18.68
991891,2016-12-01,NULL,16.33
991592,2016-12-01,NULL,24.30
991642,2016-12-01,NULL,27.20
991792,2016-12-01,NULL,15.90
991691,2016-12-01,NULL,26.23
991959,2016-12-01,NULL,19.55
991974,2016-12-01,2016-12-14,26.34
992024,2016-12-01,NULL,21.24
992060,2016-12-21,NULL,23.82
992224,2016-12-29,NULL,19.82
992392,2016-12-02,NULL,26.38
992259,2016-12-27,NULL,24.19
992291,2016-12-02,NULL,18.98
992424,2016-12-02,NULL,17.28
992459,2016-12-02,NULL,19.80
992477,2016-12-02,NULL,26.56
992609,2016-12-02,NULL,39.07
992595,2016-12-02,NULL,25.71
992627,2016-12-02,NULL,85.04
992759,2016-12-03,NULL,14.52
993027,2016-12-03,NULL,27.72
997826,2016-12-12,NULL,32.84
997825,2016-12-12,NULL,16.28
998140,2016-12-12,NULL,23.52
998225,2016-12-13,NULL,14.37
998276,2016-12-13,NULL,17.57
998408,2016-12-13,NULL,12.49
998594,2016-12-13,NULL,15.40
998776,2016-12-14,NULL,28.97
998762,2016-12-14,NULL,14.78
998744,2016-12-14,NULL,25.10
999144,2016-12-14,NULL,17.69
999093,2016-12-14,NULL,41.03
998962,2016-12-14,NULL,28.63
998911,2016-12-14,NULL,12.89
999212,2016-12-14,NULL,20.32
999597,2016-12-15,NULL,59.51
999544,2016-12-15,NULL,26.05
999629,2016-12-20,NULL,17.31
999394,2016-12-15,NULL,19.17
999530,2016-12-15,NULL,32.53
999412,2016-12-15,NULL,21.92
999611,2016-12-15,NULL,21.98
999647,2016-12-15,NULL,10.80
999729,2016-12-15,NULL,10.25
999747,2016-12-15,NULL,32.28
999779,2016-12-15,NULL,28.63
1000012,2016-12-16,NULL,37.81
1000162,2016-12-16,NULL,22.17
1000198,2016-12-16,NULL,24.80
999830,2016-12-16,NULL,19.41
999829,2016-12-16,NULL,22.43
999948,2016-12-16,NULL,27.00
999965,2016-12-16,NULL,31.12
832720,2016-03-18,NULL,23.06
832805,2016-02-28,NULL,31.62
832820,2016-02-28,NULL,19.01
832870,2016-02-28,NULL,18.25
832888,2016-02-29,NULL,21.58
832905,2016-02-28,NULL,36.89
832924,2016-03-28,NULL,18.87
833023,2016-02-28,NULL,24.96
833073,2016-02-28,NULL,24.80
833123,2016-02-29,NULL,33.52
833124,2016-02-29,NULL,17.07
833173,2016-02-29,NULL,28.92
833205,2016-02-29,NULL,27.35
833206,2016-02-29,NULL,37.13
445910,2014-02-28,NULL,27.57
445913,2014-03-31,NULL,13.75
445946,2014-02-28,NULL,22.73
446027,2014-03-28,NULL,15.56
446231,2014-02-28,NULL,15.66
446281,2014-02-28,NULL,32.40
446295,2014-02-28,NULL,27.01
446345,2014-02-28,NULL,30.87
446414,2014-02-28,NULL,25.09
446431,2014-02-28,NULL,18.32
446445,2014-03-27,NULL,48.16
446478,2014-03-01,NULL,19.55
446663,2014-03-01,NULL,16.90
446946,2014-03-01,NULL,12.66
834963,2016-03-02,2016-11-16,19.82
834995,2016-03-03,2016-05-04,26.55
835110,2016-03-03,NULL,29.51
835177,2016-03-03,NULL,14.99
835246,2016-03-03,2016-09-12,16.86
835313,2016-03-28,NULL,14.61
835327,2016-03-03,2016-10-29,34.58
835377,2016-03-03,NULL,26.59
835396,2016-03-03,NULL,49.02
835514,2016-03-03,NULL,14.82
835531,2016-03-03,NULL,25.79
835564,2016-04-02,NULL,17.05
835664,2016-03-04,2016-04-22,49.50
835745,2016-03-04,2016-06-29,20.39
835946,2016-03-04,NULL,36.82
835949,2016-03-04,NULL,19.38
836014,2016-03-04,2016-03-08,28.65
447367,2014-03-03,NULL,14.83
447399,2014-03-03,NULL,31.17
447482,2014-03-03,2016-08-10,29.94
447650,2014-03-03,NULL,24.78
447767,2014-03-03,NULL,11.68
447935,2014-04-02,NULL,23.93
837368,2016-03-07,NULL,39.52
837485,2016-03-07,NULL,19.18
837568,2016-03-07,NULL,16.91
837600,2016-03-07,NULL,13.58
837617,2016-03-07,NULL,15.82
837636,2016-03-07,NULL,20.65
837703,2016-03-07,NULL,32.53
837704,2016-03-27,NULL,57.42
837735,2016-03-22,NULL,30.80
837736,2016-04-02,NULL,18.01
837804,2016-03-08,NULL,27.35
837954,2016-03-08,NULL,33.67
838004,2016-04-04,NULL,24.34
838036,2016-03-08,NULL,31.20
838121,2016-03-08,NULL,27.39
838286,2016-03-08,NULL,19.52
838372,2016-03-09,NULL,32.90
838422,2016-03-09,NULL,16.94
838572,2016-03-09,NULL,24.74
838622,2016-03-09,NULL,27.48
838636,2016-03-09,NULL,26.44
838690,2016-03-09,2016-09-12,50.06
838703,2016-03-09,2016-12-17,18.16
838721,2016-03-09,NULL,20.60
838790,2016-03-09,NULL,18.34
838840,2016-03-09,NULL,38.13
838890,2016-03-09,NULL,36.36
838939,2016-03-10,NULL,17.00
838940,2016-03-10,NULL,32.60
838989,2016-03-23,NULL,29.86
839021,2016-03-10,2016-08-26,27.67
839039,2016-03-10,NULL,12.76
839071,2016-03-10,NULL,26.51
839072,2016-03-10,NULL,23.44
839089,2016-03-10,NULL,23.09
839121,2016-03-10,NULL,38.40
839139,2016-03-10,NULL,12.92
839222,2016-03-10,NULL,19.26
839507,2016-03-11,NULL,12.10
839572,2016-03-11,NULL,20.70
839608,2016-03-11,2016-09-08,61.54
839657,2016-03-11,NULL,21.19
983267,2016-11-16,NULL,21.03
983336,2016-11-16,NULL,25.35
983417,2016-11-16,NULL,27.62
983367,2016-11-16,NULL,20.30
983453,2016-11-16,NULL,18.63
983468,2016-12-15,NULL,26.70
983771,2016-11-16,2016-11-16,17.69
983817,2016-11-16,NULL,28.24
984186,2016-11-17,NULL,12.36
983954,2016-12-16,NULL,20.72
984204,2016-11-17,NULL,32.38
983971,2016-11-17,2016-12-20,88.70
984035,2016-12-01,NULL,42.71
983885,2016-11-17,NULL,11.08
983968,2016-11-17,NULL,17.16
984071,2016-11-17,NULL,26.19
983986,2016-11-17,2016-12-07,31.67
984303,2016-11-17,NULL,39.20
984421,2016-11-17,NULL,19.35
984436,2016-11-18,NULL,15.38
984504,2016-12-01,NULL,13.36
984521,2016-11-18,NULL,31.10
984622,2016-11-18,2016-11-18,15.62
984589,2016-11-18,NULL,30.85
984840,2016-11-18,NULL,44.23
984872,2016-11-18,NULL,31.71
984722,2016-11-18,NULL,17.60
984890,2016-11-18,NULL,21.70
984940,2016-11-18,NULL,16.50
985021,2016-12-16,NULL,26.46
985408,2016-11-19,NULL,25.57
985439,2016-11-19,NULL,20.02
985357,2016-11-19,2016-12-05,25.54
985508,2016-12-18,NULL,20.72
985172,2016-11-19,2016-11-19,24.65
985489,2016-12-17,NULL,19.66
985089,2016-11-19,NULL,13.33
985625,2016-12-16,NULL,19.44
985676,2016-11-20,NULL,21.10
985739,2016-11-20,NULL,19.73
985690,2016-12-18,NULL,27.21
985826,2016-11-20,2016-11-21,32.32
985893,2016-11-20,NULL,25.05
985825,2016-11-20,2016-11-21,32.91
986043,2016-11-20,NULL,24.37
986075,2016-11-20,NULL,11.87
986243,2016-11-21,NULL,30.10
986158,2016-11-21,NULL,27.35
986257,2016-11-21,NULL,19.82
986294,2016-11-21,NULL,17.55
986090,2016-11-21,NULL,42.49
986593,2016-11-21,NULL,34.00
986676,2016-11-21,NULL,31.12
986643,2016-11-21,NULL,16.85
986694,2016-12-01,NULL,17.41
986743,2016-11-22,NULL,28.37
986962,2016-11-22,NULL,33.19
986793,2016-11-22,NULL,19.49
986929,2016-11-22,NULL,30.43
986861,2016-11-22,NULL,17.45
986744,2016-11-22,NULL,12.94
986812,2016-11-22,2016-11-22,54.69
986912,2016-11-23,NULL,66.98
987247,2016-11-30,NULL,18.40
987280,2016-11-22,NULL,18.93
987330,2016-11-22,NULL,26.70
987612,2016-12-22,NULL,18.10
987711,2016-11-23,NULL,13.66
987597,2016-11-23,NULL,17.23
454831,2014-03-19,NULL,23.13
454942,2014-03-19,NULL,14.60
454965,2014-03-20,NULL,48.59
455006,2014-03-20,NULL,25.99
455042,2014-04-18,NULL,25.41
455065,2014-03-20,NULL,55.09
455374,2014-03-21,2016-05-01,38.15
455535,2014-03-21,NULL,37.06
456137,2014-03-22,NULL,20.41
456210,2014-03-22,NULL,27.72
973251,2016-10-29,NULL,31.87
973528,2016-10-29,NULL,49.04
973455,2016-10-29,NULL,23.21
973555,2016-10-29,NULL,34.10
973353,2016-10-29,NULL,18.38
973755,2016-10-30,NULL,18.07
973819,2016-10-30,NULL,35.41
973928,2016-10-30,NULL,19.11
973962,2016-10-30,NULL,16.53
974130,2016-10-31,NULL,28.87
974162,2016-10-31,NULL,27.62
974355,2016-10-31,NULL,19.38
974357,2016-10-31,NULL,17.23
974264,2016-10-31,NULL,10.66
974296,2016-10-31,NULL,27.16
974198,2016-10-31,NULL,24.53
974123,2016-10-31,NULL,28.62
990467,2016-11-29,NULL,20.86
990767,2016-11-29,NULL,25.97
990733,2016-11-29,NULL,30.39
990935,2016-12-01,NULL,19.33
990978,2016-11-30,2016-12-17,26.77
991110,2016-11-30,NULL,23.77
991210,2016-12-15,NULL,25.47
991310,2016-12-28,NULL,27.19
991335,2016-12-01,NULL,14.81
991446,2016-11-30,NULL,25.46
991537,2016-12-01,NULL,22.47
991914,2016-12-01,NULL,28.52
991746,2016-12-01,NULL,33.12
991780,2016-12-29,NULL,35.16
991805,2016-12-01,NULL,15.77
992039,2016-12-01,NULL,16.18
992180,2016-12-02,NULL,21.65
992246,2016-12-02,NULL,27.66
992178,2016-12-02,NULL,70.98
992303,2016-12-02,NULL,32.69
992582,2016-12-02,NULL,23.56
992573,2016-12-02,NULL,21.99
992637,2016-12-02,NULL,31.32
992639,2016-12-02,NULL,30.65
992671,2016-12-03,NULL,10.18
992780,2016-12-03,NULL,25.85
992805,2016-12-03,NULL,27.53
992873,2016-12-03,NULL,24.92
992905,2016-12-23,NULL,18.08
992875,2016-12-03,NULL,18.25
993016,2016-12-03,NULL,20.91
993041,2016-12-03,NULL,31.50
997987,2016-12-12,NULL,19.79
998062,2016-12-12,NULL,24.47
998028,2016-12-12,NULL,20.30
998055,2016-12-12,NULL,20.96
998064,2016-12-12,NULL,7.62
998121,2016-12-12,2016-12-13,47.85
998219,2016-12-13,NULL,25.57
998221,2016-12-13,NULL,21.76
998457,2016-12-13,NULL,32.92
998662,2016-12-13,NULL,27.86
999025,2016-12-14,NULL,11.90
998998,2016-12-14,NULL,29.52
999159,2016-12-14,NULL,13.22
999225,2016-12-14,NULL,15.92
999359,2016-12-15,NULL,25.55
999391,2016-12-15,NULL,29.50
999591,2016-12-15,NULL,25.98
999366,2016-12-15,NULL,37.83
999491,2016-12-15,NULL,23.86
999693,2016-12-15,NULL,35.53
999734,2016-12-15,NULL,18.80
1000002,2016-12-16,NULL,51.83
999902,2016-12-16,NULL,18.24
1000193,2016-12-16,NULL,13.71
1005239,2016-12-26,NULL,17.58
1005182,2016-12-26,NULL,17.42
1005173,2016-12-26,NULL,12.79
1005316,2016-12-26,NULL,60.87
1005382,2016-12-26,NULL,20.11
1005384,2016-12-26,NULL,52.81
1005607,2016-12-27,NULL,29.69
1005584,2016-12-27,NULL,26.48
1005682,2016-12-27,NULL,41.89
835482,2016-03-15,NULL,45.95
835509,2016-03-03,NULL,13.85
835618,2016-04-01,NULL,22.53
835707,2016-03-04,NULL,30.39
835875,2016-03-04,NULL,16.25
835977,2016-03-04,NULL,46.32
836011,2016-03-24,NULL,21.06
448381,2014-04-05,NULL,18.40
448488,2014-03-05,NULL,23.38
448822,2014-03-23,NULL,17.82
448847,2014-04-01,NULL,36.97
448983,2014-03-07,NULL,25.91
449058,2014-03-06,NULL,34.30
449151,2014-03-06,NULL,21.49
449324,2014-03-07,2016-10-21,16.48
449351,2014-03-08,NULL,26.90
449415,2014-03-07,2016-08-04,34.10
449426,2014-03-07,NULL,20.76
449617,2014-03-07,NULL,30.17
449619,2014-03-07,NULL,50.11
449649,2014-04-06,NULL,16.38
449853,2014-03-08,2016-12-24,28.30
837449,2016-03-07,NULL,23.14
837479,2016-03-07,NULL,20.60
837515,2016-04-02,NULL,16.50
837613,2016-03-07,NULL,15.34
837615,2016-03-07,NULL,20.54
837690,2016-03-07,NULL,25.55
837788,2016-03-08,2016-06-17,25.47
837881,2016-03-08,2016-08-12,34.03
837890,2016-03-08,2016-12-06,16.09
837915,2016-04-07,2016-07-13,12.41
837956,2016-03-27,NULL,29.65
837958,2016-03-08,2016-04-17,11.34
838024,2016-03-08,2016-03-18,20.34
838115,2016-03-08,NULL,19.35
838124,2016-04-07,NULL,20.01
838315,2016-03-09,2016-10-25,16.46
838351,2016-03-09,NULL,36.97
838483,2016-03-09,NULL,34.22
838615,2016-03-09,NULL,20.52
838658,2016-03-09,2016-10-20,15.00
838724,2016-03-09,NULL,32.49
838758,2016-03-09,2016-07-12,11.35
838760,2016-04-07,NULL,27.36
838785,2016-03-31,NULL,14.53
838917,2016-03-10,NULL,12.69
839019,2016-03-10,NULL,25.41
839028,2016-03-10,NULL,15.47
839051,2016-03-10,NULL,29.71
839151,2016-03-10,2016-06-07,25.24
839160,2016-03-10,NULL,43.03
839262,2016-03-10,NULL,29.17
839326,2016-03-10,NULL,49.66
839385,2016-04-05,NULL,24.76
839426,2016-03-10,NULL,25.57
839628,2016-03-11,NULL,37.35
839685,2016-03-11,2016-03-27,31.83
983245,2016-11-16,NULL,34.67
983288,2016-11-16,NULL,26.15
983715,2016-11-16,NULL,58.93
983690,2016-11-16,NULL,8.90
984226,2016-11-17,NULL,23.86
984290,2016-11-25,NULL,20.32
984217,2016-11-17,NULL,28.36
983990,2016-11-17,NULL,29.74
983983,2016-11-17,NULL,36.71
984049,2016-11-17,NULL,16.56
984122,2016-11-17,NULL,19.96
984124,2016-11-17,NULL,69.76
983981,2016-11-17,NULL,9.92
984356,2016-11-17,NULL,15.24
984392,2016-12-13,NULL,27.54
984451,2016-11-18,NULL,18.83
984726,2016-11-18,NULL,20.02
984885,2016-11-18,NULL,21.61
984926,2016-11-18,NULL,28.66
984919,2016-11-18,NULL,18.12
984724,2016-11-18,NULL,25.43
984849,2016-11-18,NULL,15.95
985019,2016-11-18,NULL,29.98
984953,2016-11-18,NULL,23.89
984985,2016-11-18,NULL,37.40
985219,2016-11-19,NULL,20.80
985394,2016-11-19,NULL,20.89
985485,2016-12-18,NULL,11.67
985151,2016-11-19,NULL,27.40
985160,2016-11-22,NULL,28.06
985655,2016-11-20,NULL,30.46
985887,2016-11-20,NULL,53.00
985728,2016-11-20,NULL,28.03
985928,2016-11-20,NULL,17.60
986019,2016-11-20,NULL,26.60
986023,2016-11-20,NULL,28.45
986255,2016-11-21,NULL,15.08
986198,2016-12-17,NULL,27.05
986423,2016-11-21,NULL,61.49
986228,2016-11-21,NULL,26.15
986496,2016-11-21,NULL,23.39
986555,2016-12-17,NULL,34.09
986596,2016-11-21,NULL,33.54
987066,2016-12-21,NULL,38.54
986823,2016-11-22,NULL,32.08
986955,2016-11-22,2016-12-04,37.83
987159,2016-11-22,NULL,27.40
986930,2016-12-18,NULL,18.44
986696,2016-12-21,NULL,18.57
987157,2016-11-22,NULL,31.96
987034,2016-11-22,NULL,17.30
987257,2016-11-22,NULL,25.41
987325,2016-11-26,NULL,27.64
987359,2016-11-23,2016-12-21,21.61
987466,2016-11-23,NULL,24.01
987634,2016-11-23,NULL,20.29
987759,2016-11-23,NULL,43.98
987525,2016-11-23,NULL,55.37
987802,2016-11-23,NULL,14.54
987934,2016-12-19,NULL,27.60
988136,2016-11-24,NULL,18.55
993182,2016-12-03,NULL,22.49
993214,2016-12-30,NULL,19.46
993316,2016-12-28,NULL,16.96
993418,2016-12-04,NULL,21.01
993407,2016-12-04,NULL,19.58
993650,2016-12-20,NULL,13.76
994016,2016-12-05,NULL,21.09
994084,2016-12-05,NULL,23.82
993752,2016-12-05,NULL,14.80
993777,2016-12-09,NULL,70.07
993841,2016-12-05,NULL,31.06
994077,2016-12-05,NULL,21.46
993743,2016-12-05,NULL,43.70
419283,2013-12-29,NULL,21.82
934729,2016-09-01,NULL,101.82
934797,2016-08-24,NULL,25.48
934604,2016-08-24,NULL,24.96
935442,2016-08-25,NULL,32.58
935501,2016-08-25,NULL,17.97
935533,2016-08-25,NULL,16.67
935506,2016-08-25,NULL,31.58
935540,2016-08-25,NULL,35.10
935542,2016-09-22,NULL,17.51
935465,2016-09-15,NULL,19.35
935599,2016-08-25,NULL,26.07
306920,2013-03-23,NULL,20.70
307052,2013-04-07,NULL,38.35
307086,2013-03-23,NULL,35.26
307209,2013-03-24,NULL,28.73
307211,2013-03-24,NULL,25.61
307309,2013-03-24,NULL,39.89
307443,2013-03-25,NULL,11.36
419353,2013-12-29,2016-07-28,24.93
419360,2013-12-29,NULL,24.23
419394,2014-01-28,2016-12-02,12.42
796394,2015-12-26,NULL,36.71
796528,2015-12-26,2016-09-26,25.40
796585,2015-12-26,NULL,29.37
796662,2015-12-27,NULL,26.14
796685,2015-12-27,NULL,20.07
796926,2015-12-27,NULL,30.25
797028,2015-12-28,2016-04-18,28.51
797051,2015-12-28,2016-04-19,32.61
797060,2016-01-06,2016-11-16,19.22
797062,2015-12-28,NULL,42.28
797130,2015-12-28,NULL,26.00
797187,2015-12-28,NULL,17.82
797194,2015-12-28,NULL,19.05
797287,2015-12-28,NULL,24.77
797362,2015-12-28,NULL,24.07
797396,2015-12-28,2016-12-20,31.15
797489,2015-12-28,NULL,14.10
797498,2015-12-28,NULL,25.96
797621,2015-12-28,NULL,35.61
797630,2015-12-28,NULL,21.35
797653,2015-12-28,2016-02-02,15.68
797696,2015-12-29,NULL,28.87
797721,2015-12-29,2016-02-26,33.81
797728,2015-12-29,NULL,17.38
797787,2015-12-29,NULL,19.79
797823,2015-12-29,NULL,12.80
797855,2015-12-29,NULL,25.69
797887,2015-12-29,NULL,10.71
797957,2015-12-29,NULL,33.55
798091,2015-12-29,NULL,20.68
798123,2015-12-29,2016-02-01,21.13
798189,2015-12-29,2016-04-16,7.75
798232,2015-12-29,NULL,21.46
798298,2016-01-19,NULL,15.91
798330,2015-12-29,NULL,12.07
798391,2016-01-25,NULL,23.98
798423,2015-12-30,NULL,31.09
798432,2015-12-30,2016-06-10,15.37
798691,2015-12-30,NULL,21.77
798698,2015-12-30,NULL,21.93
798834,2015-12-30,NULL,31.80
798934,2016-01-20,NULL,27.35
799025,2016-01-01,NULL,27.60
799034,2015-12-30,NULL,22.16
799091,2015-12-30,NULL,44.75
799093,2015-12-30,NULL,13.28
799132,2015-12-31,NULL,44.11
799159,2015-12-31,NULL,30.36
799193,2015-12-31,NULL,27.90
799293,2015-12-31,2016-06-24,30.07
799334,2016-01-28,NULL,29.56
799359,2015-12-31,NULL,22.69
799534,2015-12-31,NULL,33.42
799634,2016-01-29,NULL,17.80
799693,2015-12-31,NULL,30.51
799702,2015-12-31,NULL,28.11
799870,2016-01-01,NULL,20.58
799929,2016-01-01,2016-02-04,23.22
799936,2016-01-01,NULL,16.31
800068,2016-01-02,NULL,33.89
800102,2016-01-02,2016-10-17,19.79
800168,2016-01-30,NULL,20.01
800329,2016-01-24,NULL,48.48
800402,2016-01-24,NULL,30.13
800495,2016-01-29,NULL,38.44
800531,2016-01-26,NULL,19.86
800604,2016-01-03,NULL,20.40
800631,2016-01-03,NULL,39.25
800663,2016-01-03,NULL,20.24
800672,2016-01-03,NULL,37.97
800695,2016-01-03,2016-11-22,16.20
800763,2016-01-03,NULL,29.28
800870,2016-01-04,2016-07-08,76.04
800895,2016-01-04,2016-03-14,33.78
800965,2016-01-04,NULL,35.90
801040,2016-01-04,NULL,22.61
801063,2016-01-04,NULL,39.83
801140,2016-01-26,NULL,24.37
801165,2016-01-04,NULL,25.37
801238,2016-01-31,NULL,17.93
801308,2016-01-04,NULL,32.20
801408,2016-01-04,NULL,25.55
801497,2016-01-04,NULL,18.80
801572,2016-01-05,2016-01-06,37.09
801574,2016-01-05,NULL,10.63
801667,2016-01-05,2016-01-06,17.35
801672,2016-01-31,NULL,16.31
801699,2016-01-30,2016-03-19,22.42
801708,2016-01-05,NULL,20.87
801742,2016-01-05,2016-12-09,18.14
801765,2016-01-05,NULL,62.71
937373,2016-08-28,NULL,17.94
937405,2016-08-28,NULL,31.59
937448,2016-08-28,NULL,31.75
937346,2016-08-28,NULL,19.08
937546,2016-08-28,2016-09-06,30.64
937605,2016-09-23,NULL,27.45
938216,2016-09-28,NULL,32.49
938250,2016-08-29,NULL,20.34
938073,2016-08-29,NULL,15.44
937982,2016-08-29,NULL,25.06
938241,2016-08-29,NULL,11.87
937773,2016-08-29,NULL,29.10
937941,2016-08-29,NULL,16.56
937971,2016-08-29,NULL,23.04
938339,2016-09-27,NULL,23.78
938380,2016-08-29,NULL,10.39
938473,2016-08-29,NULL,28.02
938439,2016-09-18,NULL,25.45
938516,2016-08-30,NULL,16.90
419560,2014-01-28,NULL,10.38
419662,2013-12-30,NULL,23.59
419692,2013-12-30,NULL,31.76
419794,2013-12-30,NULL,62.84
419853,2014-01-29,NULL,13.59
420153,2013-12-31,NULL,15.08
420262,2013-12-31,NULL,26.80
420455,2014-01-01,NULL,14.63
420498,2014-01-01,NULL,20.20
420662,2014-01-02,NULL,94.90
420732,2014-01-02,NULL,25.60
420787,2014-01-29,NULL,28.62
420855,2014-02-01,NULL,20.51
420889,2014-01-27,NULL,48.71
420896,2014-01-02,NULL,42.62
420923,2014-01-02,NULL,33.37
420989,2014-01-28,NULL,21.93
421096,2014-01-26,NULL,25.96
421155,2014-01-03,NULL,16.01
421189,2014-01-03,NULL,41.60
421266,2014-02-02,NULL,18.73
421298,2014-01-31,NULL,58.93
421300,2014-01-03,2016-04-20,37.19
421432,2014-01-03,NULL,19.32
421457,2014-01-23,NULL,22.57
421498,2014-02-03,NULL,15.50
421589,2014-01-04,NULL,25.36
421623,2014-01-05,NULL,22.05
421698,2014-01-04,NULL,24.30
421798,2014-01-04,NULL,37.95
421800,2014-01-04,NULL,29.67
421823,2014-01-29,NULL,20.96
421993,2014-01-05,NULL,17.37
422134,2014-01-05,NULL,16.20
422168,2014-01-06,NULL,28.21
422200,2014-01-06,NULL,30.83
422291,2014-01-06,NULL,23.16
422300,2014-01-06,2016-12-10,37.92
422302,2014-01-06,NULL,38.23
422366,2014-02-04,NULL,19.49
422391,2014-01-28,NULL,37.05
554362,2014-10-08,NULL,15.27
554387,2014-10-08,NULL,33.52
415007,2013-12-17,NULL,14.26
415075,2013-12-17,NULL,32.25
415175,2013-12-17,NULL,19.83
415348,2013-12-18,NULL,18.00
415852,2014-01-15,NULL,27.29
415884,2013-12-19,NULL,23.31
938848,2016-08-30,NULL,28.07
938773,2016-08-30,NULL,28.71
938643,2016-09-21,NULL,17.96
938743,2016-08-30,NULL,21.13
938616,2016-09-28,NULL,28.35
938607,2016-08-30,NULL,22.58
938682,2016-09-21,NULL,22.36
939075,2016-08-30,NULL,7.82
939107,2016-08-30,NULL,13.97
939143,2016-09-26,NULL,11.13
939211,2016-08-31,NULL,17.97
939284,2016-08-31,NULL,8.47
939277,2016-08-31,NULL,23.75
939286,2016-08-31,NULL,14.56
939420,2016-08-31,NULL,34.20
939475,2016-08-31,NULL,22.15
939545,2016-09-29,NULL,23.65
939518,2016-08-31,NULL,32.49
939686,2016-08-31,NULL,35.78
939752,2016-08-31,NULL,20.02
809462,2016-01-18,2016-11-23,24.46
809553,2016-01-18,2016-02-25,24.49
809594,2016-01-18,NULL,33.32
809628,2016-01-18,NULL,19.89
809694,2016-01-19,NULL,16.03
809853,2016-01-19,2016-04-07,13.81
809887,2016-01-19,NULL,20.00
809932,2016-01-19,NULL,19.17
809953,2016-01-19,NULL,22.32
809955,2016-01-19,NULL,34.70
809989,2016-01-19,2016-02-23,23.05
809998,2016-01-19,NULL,24.93
810023,2016-01-19,NULL,34.36
810030,2016-01-19,NULL,18.68
810055,2016-01-19,NULL,16.70
810087,2016-01-19,NULL,22.25
810096,2016-01-19,NULL,9.14
810130,2016-01-19,NULL,32.68
810132,2016-01-19,2016-12-23,20.40
810257,2016-01-19,NULL,16.98
810400,2016-01-19,NULL,27.27
810498,2016-01-20,NULL,17.35
810532,2016-01-20,NULL,29.12
810555,2016-01-20,NULL,17.37
810591,2016-01-20,NULL,29.78
810600,2016-02-17,NULL,19.38
810632,2016-01-20,NULL,31.44
810655,2016-01-20,NULL,68.55
810666,2016-01-20,2016-01-26,16.06
810689,2016-01-20,NULL,19.63
810700,2016-01-20,NULL,57.96
810823,2016-01-20,NULL,28.98
810864,2016-01-20,2016-02-05,27.12
810934,2016-01-20,NULL,16.38
810966,2016-01-20,NULL,26.98
810968,2016-01-20,NULL,10.00
810991,2016-01-20,NULL,17.19
811200,2016-01-21,NULL,28.43
811357,2016-02-16,NULL,23.69
811366,2016-01-21,NULL,37.38
